,race_am_indian,race_asian,race_black,num_females,nbhd_name,nbhd_id,race_hispanic,num_males,age_10_to_14,age_15_to_19,age_20_to_24,age_25_to_34,age_35_to_44,age_45_to_54,age_55_to_59,age_5_to_9,age_60_to_64,age_65_to_74,age_75_to_84,age_85_over,age_5_under,race_white,nta,employed,unemployed,commute_car_pool,commute_car_alone,commute_other,commute_pub_transp,commute_walk,inc_10k_to_14k,inc_15k_to_24k,inc_200k_over,inc_25k_to_34k,inc_35k_to_49k,inc_50k_to_74k,inc_75k_to_99k,inc_10k_less,inc_100k_to_149k,inc_150k_to_199k,not_labor_force,total_housing_units,vehic_avail_none,vehic_avail_1,vehic_avail_2,vehic_avail_3_plus,ed_9_to12,ed_bachelors,ed_graduate,ed_high_school,ed_less_9,ed_some_college,f_divorced,f_married_separated,f_married,f_separated,f_widowed,m_divorced,m_married_separated,m_married,m_separated,m_widowed
175,22.0,891.0,540.0,12085.0,Charleston-Richmond Valley-Tottenville                         ,SI11,3069.0,12374.0,1741.0,1718.0,1485.0,2885.0,4187.0,3962.0,1403.0,2014.0,1072.0,1726.0,596.0,195.0,1475.0,19682.0,Charleston-Richmond Valley-Tottenville,10643.0,608.0,848.0,7247.0,82.0,2130.0,68.0,295.0,498.0,928.0,393.0,588.0,1335.0,1091.0,284.0,1459.0,835.0,7645.0,8275.0,601.0,2099.0,3279.0,1727.0,1134.0,3059.0,1968.0,4786.0,534.0,3246.0,634.0,5263.0,2484.0,114.0,989.0,379.0,5452.0,3515.0,167.0,232.0
176,29.0,2361.0,8848.0,15880.0,Mariner's Harbor-Arlington-Port Ivory-Granite                  ,SI12,11075.0,14067.0,2493.0,2482.0,2550.0,4301.0,4198.0,4509.0,1682.0,1951.0,1243.0,1364.0,669.0,254.0,2251.0,6907.0,Mariner's Harbor-Arlington-Port Ivory-Graniteville,12045.0,1183.0,988.0,6083.0,60.0,4250.0,280.0,472.0,872.0,310.0,1089.0,1179.0,1339.0,1385.0,1168.0,1670.0,487.0,9558.0,11240.0,2546.0,4174.0,2534.0,717.0,1744.0,2627.0,1565.0,6291.0,1302.0,3032.0,1166.0,4889.0,4996.0,421.0,1033.0,559.0,5076.0,4674.0,246.0,192.0
177,0.0,2149.0,766.0,8100.0,Grasmere-Arrochar-Ft. Wadsworth                                ,SI14,1796.0,6977.0,891.0,794.0,880.0,2152.0,1859.0,2196.0,1125.0,919.0,1201.0,1171.0,521.0,375.0,993.0,10227.0,Grasmere-Arrochar-Ft. Wadsworth,6323.0,596.0,532.0,2994.0,41.0,2408.0,193.0,238.0,378.0,311.0,410.0,577.0,785.0,826.0,460.0,1118.0,392.0,4938.0,6004.0,1095.0,2134.0,1747.0,519.0,1010.0,2066.0,1650.0,2744.0,679.0,1600.0,672.0,3343.0,1795.0,256.0,631.0,218.0,3348.0,1691.0,98.0,222.0
178,2.0,1531.0,11446.0,16226.0,West New Brighton-New Brighton-St. George                      ,SI22,9560.0,15621.0,2442.0,2507.0,2227.0,4565.0,4461.0,4578.0,1709.0,2264.0,1458.0,1805.0,1015.0,313.0,2503.0,8468.0,West New Brighton-New Brighton-St. George,12733.0,1679.0,1131.0,4597.0,156.0,5551.0,810.0,867.0,1342.0,394.0,1039.0,1295.0,1708.0,1292.0,1602.0,1441.0,631.0,9760.0,13791.0,4648.0,4554.0,2036.0,373.0,2219.0,3274.0,2405.0,6022.0,1204.0,3435.0,1235.0,4492.0,5292.0,615.0,1023.0,807.0,4777.0,5734.0,296.0,367.0
179,6.0,4631.0,549.0,16567.0,Todt Hill-Emerson Hill-Heartland Village-Ligh                  ,SI24,3307.0,14701.0,2013.0,1943.0,2022.0,2895.0,4185.0,5222.0,2461.0,1572.0,2339.0,2793.0,1559.0,970.0,1294.0,22506.0,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,14524.0,762.0,1362.0,8393.0,92.0,3822.0,294.0,371.0,658.0,1019.0,859.0,1355.0,1687.0,1399.0,391.0,2255.0,1197.0,10667.0,11679.0,1386.0,3834.0,4262.0,1709.0,1474.0,4175.0,3421.0,6917.0,1168.0,3868.0,1143.0,7476.0,3461.0,276.0,1788.0,575.0,7234.0,3924.0,72.0,440.0
180,0.0,658.0,631.0,11678.0,Oakwood-Oakwood Beach                                          ,SI25,2546.0,10065.0,1231.0,1291.0,1272.0,2677.0,2592.0,3200.0,1470.0,1139.0,1421.0,2191.0,1618.0,504.0,1137.0,17663.0,Oakwood-Oakwood Beach,9762.0,826.0,898.0,5294.0,154.0,2780.0,268.0,181.0,738.0,616.0,685.0,818.0,1454.0,840.0,320.0,1742.0,789.0,7422.0,8644.0,1270.0,2859.0,2837.0,1217.0,959.0,2661.0,1999.0,5164.0,568.0,3015.0,752.0,4888.0,2514.0,215.0,1650.0,366.0,5014.0,2518.0,126.0,193.0
181,0.0,870.0,3216.0,9789.0,Port Richmond                                                  ,SI28,5909.0,8867.0,1000.0,1139.0,1310.0,3078.0,2428.0,2183.0,1146.0,1395.0,1228.0,877.0,759.0,383.0,1730.0,8192.0,Port Richmond,7722.0,618.0,377.0,3970.0,102.0,2599.0,360.0,304.0,623.0,266.0,443.0,589.0,976.0,789.0,705.0,875.0,654.0,5957.0,6939.0,1725.0,2164.0,1534.0,801.0,1196.0,1832.0,996.0,4082.0,740.0,2350.0,572.0,3268.0,2576.0,277.0,783.0,375.0,3497.0,2880.0,92.0,211.0
182,0.0,1016.0,58.0,10465.0,Rossville-Woodrow                                              ,SI32,1506.0,9832.0,1399.0,1172.0,1253.0,2696.0,2967.0,3093.0,1538.0,1443.0,1581.0,1433.0,509.0,168.0,1045.0,17610.0,Rossville-Woodrow,9227.0,549.0,646.0,5981.0,98.0,2047.0,130.0,286.0,229.0,866.0,491.0,486.0,1404.0,878.0,331.0,1310.0,866.0,6268.0,7396.0,553.0,2328.0,3002.0,1264.0,524.0,2455.0,1825.0,4574.0,442.0,2909.0,938.0,4869.0,1950.0,185.0,523.0,273.0,5091.0,2369.0,24.0,188.0
183,7.0,948.0,2044.0,8988.0,New Brighton-Silver Lake                                       ,SI35,4809.0,9661.0,1323.0,1466.0,1270.0,2301.0,2540.0,2977.0,1234.0,1197.0,1109.0,943.0,565.0,409.0,1315.0,10574.0,New Brighton-Silver Lake,7786.0,879.0,419.0,4326.0,86.0,2474.0,197.0,128.0,505.0,659.0,508.0,612.0,925.0,909.0,534.0,1046.0,418.0,5852.0,6909.0,1242.0,2344.0,1910.0,748.0,642.0,1946.0,1904.0,3759.0,687.0,2162.0,487.0,3441.0,2275.0,259.0,697.0,358.0,3681.0,3420.0,82.0,114.0
184,39.0,2421.0,886.0,12923.0,Old Town-Dongan Hills-South Beach                              ,SI36,3563.0,12369.0,1434.0,1393.0,2070.0,3412.0,3361.0,3658.0,1713.0,1321.0,1498.0,2038.0,1348.0,755.0,1291.0,18037.0,Old Town-Dongan Hills-South Beach,10680.0,980.0,820.0,5358.0,112.0,3702.0,468.0,496.0,1090.0,447.0,670.0,953.0,1394.0,1028.0,505.0,1462.0,756.0,9128.0,9458.0,1619.0,3755.0,2466.0,961.0,1341.0,3642.0,1798.0,6080.0,919.0,2786.0,1000.0,5075.0,3376.0,282.0,1401.0,561.0,5395.0,3666.0,57.0,433.0
185,14.0,2511.0,5302.0,13465.0,Stapleton-Rosebank                                             ,SI37,8410.0,13439.0,1778.0,1872.0,2150.0,4186.0,3495.0,4056.0,1811.0,1699.0,1038.0,1719.0,1041.0,435.0,1624.0,10132.0,Stapleton-Rosebank,11498.0,992.0,735.0,4883.0,96.0,4580.0,499.0,425.0,1199.0,295.0,851.0,931.0,1343.0,1275.0,863.0,1543.0,599.0,9029.0,10303.0,3033.0,3620.0,2040.0,631.0,2003.0,2703.0,1591.0,5509.0,1720.0,3038.0,905.0,4493.0,4226.0,271.0,1059.0,651.0,4864.0,4672.0,308.0,354.0
186,0.0,1592.0,344.0,10715.0,New Dorp-Midland Beach                                         ,SI45,3236.0,10414.0,1031.0,1372.0,1250.0,2676.0,2800.0,3708.0,1305.0,1205.0,1278.0,1714.0,884.0,466.0,1440.0,15904.0,New Dorp-Midland Beach,9259.0,879.0,862.0,5062.0,56.0,2773.0,254.0,232.0,597.0,555.0,670.0,913.0,1163.0,1026.0,497.0,1441.0,835.0,7024.0,8545.0,1182.0,2753.0,2784.0,1210.0,869.0,2638.0,1701.0,5039.0,533.0,3063.0,543.0,4922.0,2490.0,170.0,973.0,376.0,4980.0,2601.0,128.0,270.0
187,14.0,1550.0,257.0,12283.0,Arden Heights                                                  ,SI48,2829.0,12336.0,1487.0,1795.0,1448.0,3012.0,3848.0,3594.0,1892.0,1428.0,2116.0,2006.0,619.0,256.0,1118.0,19869.0,Arden Heights,11783.0,1140.0,1212.0,7405.0,8.0,2768.0,11.0,237.0,445.0,698.0,449.0,686.0,1328.0,1495.0,386.0,2118.0,987.0,7144.0,9198.0,390.0,3184.0,3939.0,1316.0,869.0,3716.0,2075.0,5445.0,631.0,3202.0,723.0,6147.0,2755.0,104.0,697.0,467.0,6248.0,3128.0,22.0,295.0
188,11.0,1555.0,111.0,22212.0,Great Kills                                                    ,SI54,4025.0,21309.0,2741.0,2616.0,2817.0,5175.0,5953.0,7173.0,3168.0,2645.0,2957.0,3781.0,1875.0,633.0,1987.0,37589.0,Great Kills,20473.0,1621.0,2046.0,11535.0,126.0,5519.0,210.0,330.0,964.0,1135.0,964.0,1300.0,2329.0,2426.0,395.0,3429.0,2196.0,13608.0,15900.0,1277.0,5663.0,5976.0,2552.0,1452.0,5153.0,3668.0,11162.0,863.0,5896.0,1679.0,9999.0,4761.0,383.0,2159.0,769.0,10080.0,5731.0,216.0,371.0
