cldCvr,dewPt,feelsLike,postal_code,precip,relHum,snowfall,spcHum,temp,timestamp,wetBulb,windSpd
66.0,71.0,87.7,10019,0.0,67.8,0,16.18,82.7,2014-09-05T11:00:00-04:00,74.5,5.4
60.0,70.4,89.9,10019,0.0,62.0,0,15.86,84.8,2014-09-05T12:00:00-04:00,74.7,6.2
76.0,70.5,91.8,10019,0.0,59.7,0,16.0,86.2,2014-09-05T13:00:00-04:00,75.2,7.1
52.0,70.3,91.9,10019,0.0,58.7,0,15.87,86.4,2014-09-05T14:00:00-04:00,75.2,7.7
56.0,71.1,93.1,10019,0.0,59.3,0,16.31,86.9,2014-09-05T15:00:00-04:00,75.8,8.1
54.0,72.0,90.8,10019,0.07,65.8,0,16.77,84.7,2014-09-05T16:00:00-04:00,75.7,7.3
36.0,72.9,91.3,10019,0.04,68.0,0,17.31,84.6,2014-09-05T17:00:00-04:00,76.3,6.9
20.0,73.1,90.0,10019,0.0,70.7,0,17.37,83.5,2014-09-05T18:00:00-04:00,76.0,6.0
12.0,73.1,86.7,10019,0.0,76.5,0,17.32,81.1,2014-09-05T19:00:00-04:00,75.4,5.7
2.0,73.3,84.9,10019,0.0,81.2,0,17.47,79.6,2014-09-05T20:00:00-04:00,75.1,4.6
8.0,73.3,82.9,10019,0.0,85.7,0,17.44,78.0,2014-09-05T21:00:00-04:00,74.7,3.0
4.0,73.3,82.4,10019,0.0,86.7,0,17.4,77.6,2014-09-05T22:00:00-04:00,74.5,2.8
0.0,73.4,81.0,10019,0.0,90.7,0,17.47,76.4,2014-09-05T23:00:00-04:00,74.3,3.4
12.0,73.4,81.3,10019,0.0,89.8,0,17.47,76.6,2014-09-06T00:00:00-04:00,74.3,3.4
10.0,72.2,81.0,10019,0.0,86.2,0,16.8,76.7,2014-09-06T01:00:00-04:00,73.5,3.8
12.0,71.7,80.3,10019,0.0,85.8,0,16.48,76.2,2014-09-06T02:00:00-04:00,73.0,4.0
24.0,71.3,79.7,10019,0.0,86.2,0,16.29,75.7,2014-09-06T03:00:00-04:00,72.6,2.7
30.0,71.6,79.3,10019,0.02,88.6,0,16.45,75.2,2014-09-06T04:00:00-04:00,72.7,2.9
12.0,71.7,79.2,10019,0.0,89.3,0,16.51,75.1,2014-09-06T05:00:00-04:00,72.7,3.0
42.0,72.3,78.2,10019,0.0,94.7,0,16.78,73.9,2014-09-06T06:00:00-04:00,72.7,2.1
68.0,72.7,80.4,10019,0.0,89.6,0,17.09,76.0,2014-09-06T07:00:00-04:00,73.7,3.4
66.0,72.7,81.6,10019,0.0,86.2,0,17.07,77.1,2014-09-06T08:00:00-04:00,73.9,4.7
100.0,72.9,83.3,10019,0.0,82.9,0,17.22,78.5,2014-09-06T09:00:00-04:00,74.5,5.6
100.0,72.2,86.1,10019,0.0,74.9,0,16.92,80.9,2014-09-06T10:00:00-04:00,74.7,6.9
74.0,72.7,90.7,10019,0.0,68.3,0,17.25,84.2,2014-09-06T11:00:00-04:00,76.0,7.8
24.0,72.2,94.5,10019,0.0,60.7,0,17.04,87.4,2014-09-06T12:00:00-04:00,76.6,7.9
0.0,72.5,99.6,10019,0.0,54.9,0,17.33,90.9,2014-09-06T13:00:00-04:00,77.8,9.1
8.0,71.3,102.1,10019,0.0,48.6,0,16.77,93.6,2014-09-06T14:00:00-04:00,77.8,10.8
12.0,70.4,99.8,10019,0.02,48.9,0,16.22,92.4,2014-09-06T15:00:00-04:00,77.0,9.2
72.0,69.7,93.2,10019,0.04,55.2,0,15.72,87.7,2014-09-06T16:00:00-04:00,75.2,9.3
62.0,68.3,88.8,10019,0.0,57.6,0,14.92,84.8,2014-09-06T17:00:00-04:00,73.5,7.4
70.0,68.9,88.0,10019,0.0,60.7,0,15.21,83.9,2014-09-06T18:00:00-04:00,73.5,8.7
72.0,68.9,83.8,10019,0.0,68.3,0,15.14,80.2,2014-09-06T19:00:00-04:00,72.4,8.5
46.0,68.4,82.3,10019,0.0,69.8,0,14.85,79.0,2014-09-06T20:00:00-04:00,71.7,5.1
16.0,68.0,81.3,10019,0.0,71.0,0,14.64,78.1,2014-09-06T21:00:00-04:00,71.2,4.5
94.0,65.1,79.9,10019,0.0,65.9,0,13.24,77.3,2014-09-06T22:00:00-04:00,69.2,7.0
100.0,67.2,76.1,10019,0.28,86.1,0,14.14,71.6,2014-09-06T23:00:00-04:00,68.6,11.7
68.0,65.0,68.0,10019,0.39,90.1,0,13.09,68.0,2014-09-07T00:00:00-04:00,66.0,8.2
80.0,62.5,66.8,10019,0.0,86.0,0,11.97,66.8,2014-09-07T01:00:00-04:00,64.0,7.2
62.0,60.8,65.4,10019,0.0,85.0,0,11.25,65.4,2014-09-07T02:00:00-04:00,62.4,7.0
62.0,60.2,64.8,10019,0.0,85.1,0,11.04,64.8,2014-09-07T03:00:00-04:00,61.9,5.3
58.0,60.3,64.7,10019,0.0,85.7,0,11.09,64.7,2014-09-07T04:00:00-04:00,61.9,4.4
46.0,59.7,64.6,10019,0.0,83.8,0,10.83,64.6,2014-09-07T05:00:00-04:00,61.5,2.6
20.0,59.5,64.7,10019,0.0,83.2,0,10.75,64.7,2014-09-07T06:00:00-04:00,61.5,1.4
16.0,59.8,64.4,10019,0.0,84.9,0,10.84,64.4,2014-09-07T07:00:00-04:00,61.5,0.9
2.0,59.8,66.9,10019,0.0,77.9,0,10.87,66.9,2014-09-07T08:00:00-04:00,62.5,2.4
4.0,58.8,69.4,10019,0.0,68.8,0,10.49,69.4,2014-09-07T09:00:00-04:00,62.8,6.3
6.0,57.7,76.4,10019,0.0,59.8,0,10.1,72.4,2014-09-07T10:00:00-04:00,63.4,9.0
0.0,56.8,77.1,10019,0.0,54.3,0,9.82,74.4,2014-09-07T11:00:00-04:00,63.8,8.5
4.0,56.1,78.4,10019,0.0,48.3,0,9.6,77.1,2014-09-07T12:00:00-04:00,64.5,6.9
18.0,55.2,79.6,10019,0.0,43.6,0,9.29,79.2,2014-09-07T13:00:00-04:00,65.0,5.8
36.0,53.7,80.8,10019,0.0,39.3,0,8.85,80.8,2014-09-07T14:00:00-04:00,65.1,4.2
26.0,52.9,81.3,10019,0.0,37.5,0,8.59,81.3,2014-09-07T15:00:00-04:00,65.0,6.0
30.0,51.5,82.1,10019,0.0,34.6,0,8.18,82.1,2014-09-07T16:00:00-04:00,64.9,6.2
4.0,51.0,81.2,10019,0.0,35.0,0,8.01,81.2,2014-09-07T17:00:00-04:00,64.3,5.4
0.0,51.3,79.9,10019,0.0,37.0,0,8.1,79.9,2014-09-07T18:00:00-04:00,63.9,4.4
0.0,51.2,78.1,10019,0.0,39.5,0,8.03,77.7,2014-09-07T19:00:00-04:00,62.9,4.2
12.0,52.1,76.1,10019,0.0,48.6,0,8.26,72.6,2014-09-07T20:00:00-04:00,61.0,2.2
36.0,54.1,69.6,10019,0.0,57.8,0,8.85,69.6,2014-09-07T21:00:00-04:00,60.6,1.8
0.0,54.4,68.6,10019,0.0,60.4,0,8.93,68.6,2014-09-07T22:00:00-04:00,60.3,0.6
18.0,53.4,66.0,10019,0.0,63.7,0,8.6,66.0,2014-09-07T23:00:00-04:00,58.7,1.6
30.0,51.6,64.9,10019,0.0,61.9,0,8.04,64.9,2014-09-08T00:00:00-04:00,57.4,2.1
36.0,50.8,63.8,10019,0.0,62.7,0,7.8,63.8,2014-09-08T01:00:00-04:00,56.6,2.2
28.0,51.0,62.7,10019,0.0,65.6,0,7.85,62.7,2014-09-08T02:00:00-04:00,56.2,2.5
28.0,51.7,61.7,10019,0.0,69.6,0,8.05,61.7,2014-09-08T03:00:00-04:00,56.1,2.8
34.0,52.5,61.3,10019,0.0,72.7,0,8.29,61.3,2014-09-08T04:00:00-04:00,56.3,4.2
20.0,51.2,60.4,10019,0.0,71.4,0,7.88,60.4,2014-09-08T05:00:00-04:00,55.2,3.8
24.0,52.1,60.9,10019,0.0,72.7,0,8.15,60.9,2014-09-08T06:00:00-04:00,55.9,3.7
16.0,52.9,61.1,10019,0.0,74.3,0,8.38,61.1,2014-09-08T07:00:00-04:00,56.4,4.0
2.0,54.8,65.2,10019,0.0,69.0,0,8.99,65.2,2014-09-08T08:00:00-04:00,59.1,5.5
14.0,57.4,69.6,10019,0.0,65.2,0,9.92,69.6,2014-09-08T09:00:00-04:00,62.2,7.0
0.0,59.2,76.9,10019,0.0,61.1,0,10.6,73.4,2014-09-08T10:00:00-04:00,64.6,7.4
28.0,57.8,77.9,10019,0.0,53.8,0,10.13,75.7,2014-09-08T11:00:00-04:00,64.8,8.1
40.0,55.4,78.3,10019,0.0,47.3,0,9.3,77.0,2014-09-08T12:00:00-04:00,64.2,7.9
26.0,54.4,77.8,10019,0.0,46.7,0,8.97,76.3,2014-09-08T13:00:00-04:00,63.5,8.5
44.0,54.8,78.2,10019,0.0,46.3,0,9.1,77.0,2014-09-08T14:00:00-04:00,64.0,8.0
50.0,53.9,77.7,10019,0.0,45.9,0,8.81,76.3,2014-09-08T15:00:00-04:00,63.3,8.5
76.0,53.6,77.9,10019,0.0,44.8,0,8.71,76.6,2014-09-08T16:00:00-04:00,63.3,8.1
32.0,52.2,77.2,10019,0.0,43.9,0,8.26,75.6,2014-09-08T17:00:00-04:00,62.3,9.4
98.0,50.8,76.4,10019,0.0,44.0,0,7.86,74.1,2014-09-08T18:00:00-04:00,61.2,7.2
66.0,51.6,76.1,10019,0.0,47.6,0,8.06,72.6,2014-09-08T19:00:00-04:00,60.8,6.9
88.0,53.6,75.9,10019,0.0,56.0,0,8.65,70.0,2014-09-08T20:00:00-04:00,60.5,5.6
54.0,54.9,68.6,10019,0.0,61.6,0,9.07,68.6,2014-09-08T21:00:00-04:00,60.6,4.4
30.0,55.1,67.3,10019,0.0,64.9,0,9.11,67.3,2014-09-08T22:00:00-04:00,60.1,4.0
16.0,54.6,65.8,10019,0.0,67.1,0,8.94,65.8,2014-09-08T23:00:00-04:00,59.2,3.8
16.0,53.9,64.2,10019,0.0,68.9,0,8.69,64.2,2014-09-09T00:00:00-04:00,58.2,3.6
16.0,52.5,63.2,10019,0.0,67.9,0,8.26,63.2,2014-09-09T01:00:00-04:00,57.1,4.3
16.0,51.2,62.7,10019,0.0,66.0,0,7.89,62.7,2014-09-09T02:00:00-04:00,56.3,4.5
20.0,52.4,62.7,10019,0.0,69.1,0,8.26,62.7,2014-09-09T03:00:00-04:00,56.9,4.8
22.0,53.7,61.9,10019,0.0,74.2,0,8.65,61.9,2014-09-09T04:00:00-04:00,57.2,3.5
62.0,54.4,62.6,10019,0.0,74.5,0,8.88,62.6,2014-09-09T05:00:00-04:00,57.8,4.7
72.0,55.0,63.4,10019,0.0,74.0,0,9.05,63.4,2014-09-09T06:00:00-04:00,58.4,4.9
56.0,54.3,63.3,10019,0.0,72.3,0,8.83,63.3,2014-09-09T07:00:00-04:00,58.0,6.4
34.0,54.7,65.0,10019,0.0,69.0,0,8.98,65.0,2014-09-09T08:00:00-04:00,6.3,33.0
84.0,55.0,66.5,10019,0.0,66.0,0,9.09,66.5,2014-09-09T09:00:00-04:00,7.6,35.0
84.0,57.0,68.7,10019,0.0,66.0,0,9.78,68.7,2014-09-09T10:00:00-04:00,8.0,41.0
100.0,58.5,69.4,10019,0.0,68.3,0,10.34,69.4,2014-09-09T11:00:00-04:00,62.7,8.5
100.0,58.8,76.1,10019,0.0,65.2,0,10.45,71.0,2014-09-09T12:00:00-04:00,63.5,8.6
100.0,59.5,76.7,10019,0.0,62.7,0,10.71,72.9,2014-09-09T13:00:00-04:00,64.5,9.3
68.0,59.6,76.6,10019,0.0,63.4,0,10.75,72.7,2014-09-09T14:00:00-04:00,64.5,9.6
88.0,60.0,76.9,10019,0.0,63.0,0,10.95,73.4,2014-09-09T15:00:00-04:00,65.0,9.2
88.0,60.5,76.3,10019,0.0,67.6,0,11.11,71.8,2014-09-09T16:00:00-04:00,64.6,8.2
96.0,61.6,76.2,10019,0.0,71.1,0,11.59,71.5,2014-09-09T17:00:00-04:00,65.2,7.9
90.0,60.6,76.3,10019,0.0,68.1,0,11.19,71.7,2014-09-09T18:00:00-04:00,64.7,8.6
90.0,60.0,76.0,10019,0.0,69.2,0,10.92,70.5,2014-09-09T19:00:00-04:00,63.9,7.1
90.0,59.2,69.8,10019,0.0,68.9,0,10.6,69.8,2014-09-09T20:00:00-04:00,63.2,5.7
66.0,58.1,69.3,10019,0.0,67.4,0,10.18,69.3,2014-09-09T21:00:00-04:00,62.4,5.2
70.0,57.6,69.3,10019,0.0,66.3,0,10.01,69.3,2014-09-09T22:00:00-04:00,62.1,5.4
64.0,57.1,68.7,10019,0.0,66.4,0,9.85,68.7,2014-09-09T23:00:00-04:00,61.7,4.1
92.0,58.7,68.5,10019,0.0,70.9,0,10.43,68.5,2014-09-10T00:00:00-04:00,62.5,4.8
92.0,58.7,68.1,10019,0.0,71.8,0,10.42,68.1,2014-09-10T01:00:00-04:00,62.3,4.5
96.0,56.9,67.3,10019,0.0,69.3,0,9.79,67.3,2014-09-10T02:00:00-04:00,61.0,4.8
72.0,56.0,66.8,10019,0.0,68.1,0,9.46,66.8,2014-09-10T03:00:00-04:00,60.3,3.8
72.0,55.3,65.7,10019,0.0,69.0,0,9.23,65.7,2014-09-10T04:00:00-04:00,59.6,4.9
52.0,54.3,64.8,10019,0.0,68.7,0,8.88,64.8,2014-09-10T05:00:00-04:00,58.7,5.9
66.0,53.9,62.3,10019,0.0,74.0,0,8.75,62.3,2014-09-10T06:00:00-04:00,57.4,3.3
54.0,54.1,62.4,10019,0.0,74.1,0,8.81,62.4,2014-09-10T07:00:00-04:00,57.6,4.1
2.0,55.1,63.6,10019,0.0,73.7,0,9.14,63.6,2014-09-10T08:00:00-04:00,58.6,4.2
28.0,56.0,66.5,10019,0.0,68.9,0,9.47,66.5,2014-09-10T09:00:00-04:00,60.2,4.7
28.0,58.0,69.5,10019,0.0,66.7,0,10.18,69.5,2014-09-10T10:00:00-04:00,62.4,4.9
20.0,57.8,76.6,10019,0.0,59.4,0,10.17,72.8,2014-09-10T11:00:00-04:00,63.6,5.0
14.0,57.6,77.8,10019,0.0,53.5,0,10.09,75.6,2014-09-10T12:00:00-04:00,64.6,4.2
34.0,55.3,78.3,10019,0.0,47.1,0,9.33,77.0,2014-09-10T13:00:00-04:00,64.2,1.6
34.0,54.8,78.6,10019,0.0,45.3,0,9.17,77.6,2014-09-10T14:00:00-04:00,64.2,2.0
28.0,55.6,79.2,10019,0.0,45.4,0,9.44,78.4,2014-09-10T15:00:00-04:00,64.8,0.8
64.0,56.5,79.3,10019,0.0,46.9,0,9.75,78.4,2014-09-10T16:00:00-04:00,65.2,3.1
54.0,58.5,78.6,10019,0.0,53.3,0,10.47,76.8,2014-09-10T17:00:00-04:00,65.5,6.6
8.0,60.0,77.2,10019,0.0,61.4,0,11.02,74.1,2014-09-10T18:00:00-04:00,65.3,9.4
8.0,61.6,75.8,10019,0.0,74.6,0,11.6,70.0,2014-09-10T19:00:00-04:00,64.6,7.5
8.0,61.9,68.0,10019,0.0,80.9,0,11.72,68.0,2014-09-10T20:00:00-04:00,64.1,6.6
8.0,62.0,68.2,10019,0.0,80.7,0,11.75,68.2,2014-09-10T21:00:00-04:00,64.2,4.8
20.0,62.0,67.4,10019,0.0,82.7,0,11.71,67.4,2014-09-10T22:00:00-04:00,63.9,2.7
32.0,62.4,67.0,10019,0.0,85.3,0,11.91,67.0,2014-09-10T23:00:00-04:00,64.1,2.3
42.0,62.2,66.6,10019,0.0,85.7,0,11.84,66.6,2014-09-11T00:00:00-04:00,63.8,2.2
56.0,62.8,67.0,10019,0.0,86.2,0,12.06,67.0,2014-09-11T01:00:00-04:00,64.3,2.3
42.0,63.0,66.7,10019,0.0,87.5,0,12.14,66.7,2014-09-11T02:00:00-04:00,64.3,2.2
46.0,63.6,65.6,10019,0.0,93.1,0,12.39,65.6,2014-09-11T03:00:00-04:00,64.2,2.7
86.0,63.0,67.4,10019,0.0,85.9,0,12.19,67.4,2014-09-11T04:00:00-04:00,64.6,3.9
40.0,62.6,67.5,10019,0.0,84.1,0,12.01,67.5,2014-09-11T05:00:00-04:00,64.3,4.5
68.0,63.3,67.5,10019,0.0,86.3,0,12.3,67.5,2014-09-11T06:00:00-04:00,64.7,1.1
94.0,63.6,69.1,10019,0.0,82.4,0,12.44,69.1,2014-09-11T07:00:00-04:00,65.5,2.4
92.0,63.4,69.7,10019,0.0,80.2,0,12.39,69.7,2014-09-11T08:00:00-04:00,65.6,5.1
94.0,63.1,76.4,10019,0.0,73.4,0,12.29,72.0,2014-09-11T09:00:00-04:00,66.2,8.6
86.0,63.4,79.0,10019,0.0,64.0,0,12.49,76.5,2014-09-11T10:00:00-04:00,68.0,10.5
100.0,65.4,79.3,10019,0.0,68.5,0,13.38,76.5,2014-09-11T11:00:00-04:00,69.1,9.1
80.0,65.7,81.8,10019,0.0,63.3,0,13.57,79.2,2014-09-11T12:00:00-04:00,70.2,9.4
78.0,66.0,83.3,10019,0.0,61.0,0,13.74,80.7,2014-09-11T13:00:00-04:00,70.9,9.2
74.0,66.7,85.9,10019,0.0,58.2,0,14.12,82.9,2014-09-11T14:00:00-04:00,72.0,9.2
52.0,67.0,88.1,10019,0.0,55.4,0,14.31,84.7,2014-09-11T15:00:00-04:00,72.7,10.8
28.0,67.0,88.4,10019,0.0,55.0,0,14.32,85.0,2014-09-11T16:00:00-04:00,72.8,10.4
88.0,67.0,87.0,10019,0.0,57.0,0,14.27,83.8,2014-09-11T17:00:00-04:00,72.4,9.1
38.0,67.2,87.5,10019,0.0,56.9,0,14.4,84.1,2014-09-11T18:00:00-04:00,72.6,7.0
28.0,67.4,85.0,10019,0.0,61.6,0,14.42,81.8,2014-09-11T19:00:00-04:00,72.0,6.3
4.0,66.9,82.2,10019,0.0,65.7,0,14.15,79.3,2014-09-11T20:00:00-04:00,70.9,3.9
12.0,67.0,81.2,10019,0.0,68.2,0,14.16,78.3,2014-09-11T21:00:00-04:00,70.6,3.4
12.0,67.5,80.6,10019,0.0,71.3,0,14.41,77.5,2014-09-11T22:00:00-04:00,70.7,5.5
0.0,59.2,77.6,10019,0.0,58.0,0,10.76,75.0,2014-09-11T23:00:00-04:00,65.2,11.4
0.0,55.9,76.2,10019,0.0,57.5,0,9.53,71.7,2014-09-12T00:00:00-04:00,62.3,9.5
2.0,53.7,68.9,10019,0.0,58.3,0,8.78,68.9,2014-09-12T01:00:00-04:00,60.1,8.7
0.0,54.0,66.6,10019,0.0,63.8,0,8.85,66.6,2014-09-12T02:00:00-04:00,59.2,7.3
30.0,54.3,65.2,10019,0.0,67.7,0,8.92,65.2,2014-09-12T03:00:00-04:00,58.8,4.9
34.0,53.8,64.5,10019,0.0,68.0,0,8.74,64.5,2014-09-12T04:00:00-04:00,58.3,6.6
46.0,52.3,62.3,10019,0.0,69.6,0,8.26,62.3,2014-09-12T05:00:00-04:00,56.6,5.4
74.0,51.5,62.4,10019,0.0,67.3,0,8.03,62.4,2014-09-12T06:00:00-04:00,56.3,7.5
62.0,51.2,61.6,10019,0.0,68.7,0,7.94,61.6,2014-09-12T07:00:00-04:00,55.8,6.3
50.0,50.9,62.4,10019,0.0,65.9,0,7.84,62.4,2014-09-12T08:00:00-04:00,56.0,6.6
60.0,50.9,63.2,10019,0.0,64.1,0,7.86,63.2,2014-09-12T09:00:00-04:00,56.4,8.4
20.0,50.9,65.2,10019,0.0,59.8,0,7.85,65.2,2014-09-12T10:00:00-04:00,57.2,7.1
0.0,50.2,69.9,10019,0.0,49.5,0,7.68,69.9,2014-09-12T11:00:00-04:00,59.0,6.4
0.0,49.8,75.8,10019,0.0,45.2,0,7.6,72.2,2014-09-12T12:00:00-04:00,59.9,5.3
0.0,49.9,76.5,10019,0.0,41.7,0,7.64,74.7,2014-09-12T13:00:00-04:00,61.1,5.0
0.0,49.8,77.5,10019,0.0,38.6,0,7.63,76.9,2014-09-12T14:00:00-04:00,62.0,5.0
36.0,49.9,78.3,10019,0.0,37.0,0,7.67,78.3,2014-09-12T15:00:00-04:00,62.7,5.6
36.0,50.1,78.4,10019,0.0,37.1,0,7.72,78.4,2014-09-12T16:00:00-04:00,62.8,5.6
36.0,49.6,78.0,10019,0.0,37.0,0,7.59,78.0,2014-09-12T17:00:00-04:00,62.5,6.4
32.0,49.7,77.4,10019,0.0,38.3,0,7.59,76.9,2014-09-12T18:00:00-04:00,62.0,7.3
36.0,50.2,76.0,10019,0.0,45.0,0,7.72,72.8,2014-09-12T19:00:00-04:00,60.3,6.8
8.0,49.6,69.0,10019,0.0,49.9,0,7.5,69.0,2014-09-12T20:00:00-04:00,58.4,6.1
24.0,50.0,66.8,10019,0.0,54.8,0,7.6,66.8,2014-09-12T21:00:00-04:00,57.6,6.3
24.0,49.1,64.7,10019,0.0,56.9,0,7.33,64.7,2014-09-12T22:00:00-04:00,56.3,6.3
26.0,48.2,62.3,10019,0.0,59.8,0,7.08,62.3,2014-09-12T23:00:00-04:00,54.8,4.5
38.0,48.3,60.7,10019,0.0,63.7,0,7.1,60.7,2014-09-13T00:00:00-04:00,54.1,3.9
56.0,48.4,60.2,10019,0.0,64.9,0,7.11,60.2,2014-09-13T01:00:00-04:00,53.9,5.7
60.0,47.9,59.1,10019,0.0,66.2,0,6.99,59.1,2014-09-13T02:00:00-04:00,53.2,5.9
20.0,48.1,57.7,10019,0.0,70.4,0,7.04,57.7,2014-09-13T03:00:00-04:00,52.6,6.5
90.0,49.7,57.9,10019,0.0,74.0,0,7.46,57.9,2014-09-13T04:00:00-04:00,53.4,6.8
78.0,51.8,59.4,10019,0.0,75.9,0,8.06,59.4,2014-09-13T05:00:00-04:00,55.1,6.7
84.0,51.7,60.2,10019,0.0,73.5,0,8.04,60.2,2014-09-13T06:00:00-04:00,55.4,7.4
82.0,51.6,60.6,10019,0.0,71.9,0,8.01,60.6,2014-09-13T07:00:00-04:00,55.5,7.1
86.0,51.1,60.7,10019,0.0,70.7,0,7.86,60.7,2014-09-13T08:00:00-04:00,55.3,6.6
92.0,53.4,62.6,10019,0.0,71.7,0,8.56,62.6,2014-09-13T09:00:00-04:00,57.3,5.8
82.0,54.4,64.8,10019,0.0,69.1,0,8.91,64.8,2014-09-13T10:00:00-04:00,58.7,6.0
84.0,55.1,67.9,10019,0.0,63.6,0,9.14,67.9,2014-09-13T11:00:00-04:00,60.3,9.2
88.0,55.1,68.6,10019,0.0,62.0,0,9.14,68.6,2014-09-13T12:00:00-04:00,60.6,9.4
84.0,55.5,68.5,10019,0.0,63.3,0,9.3,68.5,2014-09-13T13:00:00-04:00,60.8,9.6
100.0,55.6,69.8,10019,0.0,60.6,0,9.35,69.8,2014-09-13T14:00:00-04:00,61.4,9.1
100.0,57.3,67.4,10019,0.0,70.1,0,9.92,67.4,2014-09-13T15:00:00-04:00,61.3,5.0
100.0,60.2,64.9,10019,0.01,84.8,0,10.97,64.9,2014-09-13T16:00:00-04:00,62.0,2.6
90.0,61.6,64.5,10019,0.01,90.0,0,11.5,64.5,2014-09-13T17:00:00-04:00,62.6,3.8
100.0,61.2,64.0,10019,0.0,90.5,0,11.34,64.0,2014-09-13T18:00:00-04:00,62.2,4.7
100.0,61.5,63.8,10019,0.01,92.1,0,11.47,63.8,2014-09-13T19:00:00-04:00,62.4,3.4
100.0,61.2,62.6,10019,0.03,95.1,0,11.34,62.6,2014-09-13T20:00:00-04:00,61.8,4.8
88.0,60.4,62.4,10019,0.0,93.0,0,10.99,62.4,2014-09-13T21:00:00-04:00,61.1,4.2
80.0,59.8,62.4,10019,0.0,91.1,0,10.78,62.4,2014-09-13T22:00:00-04:00,60.8,4.3
30.0,57.5,60.5,10019,0.0,89.6,0,9.92,60.5,2014-09-13T23:00:00-04:00,58.7,4.9
0.0,53.7,58.1,10019,0.0,85.4,0,8.65,58.1,2014-09-14T00:00:00-04:00,55.5,5.3
0.0,51.5,56.5,10019,0.0,83.1,0,7.96,56.5,2014-09-14T01:00:00-04:00,53.7,4.4
0.0,48.8,54.2,10019,0.0,79.0,0,7.22,55.2,2014-09-14T02:00:00-04:00,51.8,5.3
0.0,47.5,52.9,10019,0.0,82.0,0,6.87,52.9,2014-09-14T03:00:00-04:00,50.0,2.3
4.0,46.8,51.8,10019,0.0,82.6,0,6.68,51.9,2014-09-14T04:00:00-04:00,49.2,3.0
8.0,46.2,51.5,10019,0.0,81.8,0,6.51,51.5,2014-09-14T05:00:00-04:00,48.8,2.4
0.0,46.2,51.3,10019,0.0,82.3,0,6.5,51.3,2014-09-14T06:00:00-04:00,48.7,1.5
0.0,46.6,50.7,10019,0.0,85.8,0,6.6,50.7,2014-09-14T07:00:00-04:00,48.5,0.7
0.0,47.8,54.6,10019,0.0,77.7,0,6.92,54.6,2014-09-14T08:00:00-04:00,51.0,3.1
4.0,47.4,57.2,10019,0.0,69.6,0,6.81,57.2,2014-09-14T09:00:00-04:00,52.0,5.4
4.0,45.9,59.6,10019,0.0,60.4,0,6.47,59.6,2014-09-14T10:00:00-04:00,52.6,6.6
0.0,46.1,62.0,10019,0.0,55.9,0,6.53,62.0,2014-09-14T11:00:00-04:00,53.8,6.0
28.0,45.9,64.9,10019,0.0,50.1,0,6.49,64.9,2014-09-14T12:00:00-04:00,55.1,5.0
28.0,43.0,66.7,10019,0.0,42.2,0,5.83,66.7,2014-09-14T13:00:00-04:00,55.1,3.6
28.0,42.6,69.4,10019,0.0,37.8,0,5.75,69.4,2014-09-14T14:00:00-04:00,56.3,3.9
8.0,41.0,70.7,10019,0.0,34.0,0,5.42,70.7,2014-09-14T15:00:00-04:00,56.6,3.3
54.0,40.7,71.8,10019,0.0,32.3,0,5.35,71.8,2014-09-14T16:00:00-04:00,57.1,3.0
54.0,40.7,72.5,10019,0.0,31.5,0,5.37,72.5,2014-09-14T17:00:00-04:00,57.5,2.0
98.0,43.4,69.2,10019,0.0,39.2,0,5.94,69.2,2014-09-14T18:00:00-04:00,56.4,1.4
98.0,45.3,67.6,10019,0.0,44.6,0,6.38,67.6,2014-09-14T19:00:00-04:00,56.2,1.0
74.0,45.9,63.4,10019,0.0,52.9,0,6.5,63.4,2014-09-14T20:00:00-04:00,54.3,0.1
52.0,46.0,61.8,10019,0.0,56.1,0,6.52,61.8,2014-09-14T21:00:00-04:00,53.6,1.6
12.0,46.3,58.4,10019,0.0,64.0,0,6.57,58.4,2014-09-14T22:00:00-04:00,52.1,2.8
0.0,47.0,57.9,10019,0.0,66.8,0,6.75,57.9,2014-09-14T23:00:00-04:00,52.2,2.6
4.0,47.1,55.5,10019,0.0,73.3,0,6.76,55.5,2014-09-15T00:00:00-04:00,51.0,3.2
0.0,47.0,54.0,10019,0.0,77.0,0,6.72,54.0,2014-09-15T01:00:00-04:00,50.3,3.0
4.0,46.5,52.7,10019,0.0,77.9,0,6.6,53.2,2014-09-15T02:00:00-04:00,49.7,3.8
4.0,45.8,51.0,10019,0.0,78.7,0,6.43,52.2,2014-09-15T03:00:00-04:00,48.9,4.7
4.0,44.0,51.0,10019,0.0,74.8,0,6.01,51.7,2014-09-15T04:00:00-04:00,47.9,3.8
4.0,43.7,50.4,10019,0.0,75.4,0,5.94,51.2,2014-09-15T05:00:00-04:00,47.5,3.8
4.0,43.1,49.3,10019,0.0,76.1,0,5.81,50.4,2014-09-15T06:00:00-04:00,46.8,3.9
18.0,43.5,51.3,10019,0.0,74.3,0,5.88,51.3,2014-09-15T07:00:00-04:00,47.4,1.7
0.0,45.2,55.8,10019,0.0,67.5,0,6.29,55.8,2014-09-15T08:00:00-04:00,50.4,3.4
0.0,44.8,60.0,10019,0.0,57.3,0,6.22,60.0,2014-09-15T09:00:00-04:00,52.3,5.3
0.0,43.7,64.1,10019,0.0,47.4,0,5.98,64.1,2014-09-15T10:00:00-04:00,54.0,5.8
